# {"t_start": 1619471440.29963, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
63.192492,7,12.133036
44.823118,5,12.144285
54.18806,6,12.15937
82.603413,9,12.181406
45.090955,5,12.194681
72.782299,8,12.212365
54.300833,6,12.226228
101.045441,11,12.250123
63.025133,7,12.265289
63.633759,7,12.280547
63.960814,7,12.295783
44.848098,5,12.307763
45.050998,5,12.319669
82.185267,9,12.338771
53.911017,6,12.351537
63.343519,7,12.366317
35.305659,4,12.375141
44.695588,5,12.385715
45.435765,5,12.396486
26.727115,3,12.403073
36.097468,4,12.411649
45.186025,5,12.422332
26.874668,3,12.429983
63.945746,7,12.44559
45.217737,5,12.456431
45.057103,5,12.468023
54.79787,6,12.481059
54.651921,6,12.494099
36.162963,4,12.503132
45.067251,5,12.514988
55.040259,6,12.528702
54.425243,6,12.542033
35.66337,4,12.551226
35.780455,4,12.559765
54.631226,6,12.573174
45.400226,5,12.584449
35.755285,4,12.593127
63.759591,7,12.608672
44.987852,5,12.619876
45.216831,5,12.630556
54.390523,6,12.6439
54.675183,6,12.657782
54.258957,6,12.671062
64.261219,7,12.686314
26.658755,3,12.692986
91.918039,10,12.714633
45.221378,5,12.725754
54.765703,6,12.739009
54.075871,6,12.75436
54.769057,6,12.767385
54.252984,6,12.780435
63.918375,7,12.795469
82.623502,9,12.815219
73.028454,8,12.835235
36.225205,4,12.843704
45.352525,5,12.855173
44.98244,5,12.866249
45.292336,5,12.877077
35.303815,4,12.886517
54.233912,6,12.899769
54.169605,6,12.912823
54.679524,6,12.926247
45.350103,5,12.937553
45.320238,5,12.948618
44.8667,5,12.959513
44.875318,5,12.971026
63.457527,7,12.986404
35.745701,4,12.99492
45.345328,5,13.006334
63.487437,7,13.022087
54.862226,6,13.035212
82.449099,9,13.054922
54.085217,6,13.067976
82.50488,9,13.088054
54.541595,6,13.102464
26.933429,3,13.110147
44.937718,5,13.12086
54.628318,6,13.134338
45.232209,5,13.14579
54.690348,6,13.161572
36.194546,4,13.171922
35.806955,4,13.180764
54.503073,6,13.194644
45.343147,5,13.20617
63.733193,7,13.239193
72.990843,8,13.259062
44.935041,5,13.270674
35.275785,4,13.280394
35.798335,4,13.289523
45.23245,5,13.301383
35.889831,4,13.311375
35.716291,4,13.321084
35.300173,4,13.330875
63.739014,7,13.347758
63.592049,7,13.364868
35.968936,4,13.374301
44.959761,5,13.386449
54.462385,6,13.400907
82.445553,9,13.421216
82.413449,9,13.441539
45.144348,5,13.452908
54.282924,6,13.467581
63.686406,7,13.484956
54.266689,6,13.500367
63.197233,7,13.517371
54.297948,6,13.532465
35.965197,4,13.542382
35.693829,4,13.55156
35.888091,4,13.563032
54.683688,6,13.577791
63.874734,7,13.593279
54.60442,6,13.607472
54.479755,6,13.620871
45.047695,5,13.631777
36.103927,4,13.640966
45.257442,5,13.651831
92.123533,10,13.673752
35.682875,4,13.682298
45.377613,5,13.69365
54.494241,6,13.706896
36.250419,4,13.716393
36.230292,4,13.725024
45.151111,5,13.736528
44.859517,5,13.747962
45.396914,5,13.758906
26.696357,3,13.766157
35.519771,4,13.774853
63.50201,7,13.790428
54.448898,6,13.803816
63.852842,7,13.819305
54.371644,6,13.832361
36.036066,4,13.841012
44.991783,5,13.852257
45.419622,5,13.863288
63.906287,7,13.880188
36.298357,4,13.890721
35.574736,4,13.900668
72.953167,8,13.918447
64.125383,7,13.934756
72.754702,8,13.954857
63.717366,7,13.97279
35.184016,4,13.981915
54.559495,6,13.995441
35.621732,4,14.005522
36.029129,4,14.014257
54.306669,6,14.027769
35.800795,4,14.03606
45.03974,5,14.046522
45.156343,5,14.057579
45.049192,5,14.068088
45.061344,5,14.07954
72.993687,8,14.096666
35.519486,4,14.106068
44.993429,5,14.117301
45.155577,5,14.128388
63.508293,7,14.143397
54.833689,6,14.156707
26.81971,3,14.163129
63.488226,7,14.178638
91.624537,10,14.200058
63.553142,7,14.215389
82.440332,9,14.234547
35.704044,4,14.242879
53.982473,6,14.255352
54.225657,6,14.267826
44.820401,5,14.278395
73.454511,8,14.295783
44.750321,5,14.306525
63.490893,7,14.321389
45.261269,5,14.332357
45.6412,5,14.34268
63.579637,7,14.359064
91.553141,10,14.380998
45.640899,5,14.392736
54.20769,6,14.405795
72.838551,8,14.42359
44.850405,5,14.434308
73.080475,8,14.451718
45.26451,5,14.462995
54.356316,6,14.476845
82.660807,9,14.496114
35.863307,4,14.504957
82.423493,9,14.524976
45.470666,5,14.535795
63.782019,7,14.551332
91.286782,10,14.573422
54.238233,6,14.588457
54.193967,6,14.601545
54.568745,6,14.614866
45.585092,5,14.625809
63.707037,7,14.641115
54.48159,6,14.654165
54.442677,6,14.667661
35.949617,4,14.676982
101.249602,11,14.700939
82.020802,9,14.720975
35.855638,4,14.730019
73.225138,8,14.747719
35.626423,4,14.756596
73.659626,8,14.774344
72.531879,8,14.792475
54.438498,6,14.806445
45.088662,5,14.818364
63.639598,7,14.834822
45.328617,5,14.845992
35.776149,4,14.855901
35.984556,4,14.864359
54.345789,6,14.878011
45.150257,5,14.889756
54.284468,6,14.903166
35.744955,4,14.912165
91.80121,10,14.93478
63.84596,7,14.950377
44.952321,5,14.962142
45.308142,5,14.973973
54.38796,6,14.988739
63.462662,7,15.005482
45.083934,5,15.016948
54.38191,6,15.030967
36.010923,4,15.040663
63.597838,7,15.057066
35.970748,4,15.066433
45.225184,5,15.078332
82.463742,9,15.098981
35.735397,4,15.108361
54.239668,6,15.121521
72.652732,8,15.13897
26.910468,3,15.145965
35.662835,4,15.154614
54.614415,6,15.167621
72.808979,8,15.184954
73.08966,8,15.202359
63.74424,7,15.220006
45.340717,5,15.231692
54.42943,6,15.245558
35.553228,4,15.255073
36.090456,4,15.264224
36.108314,4,15.273157
35.970889,4,15.282719
54.051499,6,15.295952
45.471634,5,15.307692
54.200903,6,15.32193
91.382732,10,15.344464
45.027306,5,15.356096
53.979254,6,15.369246
44.985513,5,15.381005
35.940272,4,15.390248
54.336233,6,15.404264
44.805275,5,15.415751
26.848226,3,15.423184
36.143119,4,15.432563
44.933617,5,15.443881
54.477236,6,15.457877
54.450876,6,15.474699
54.789752,6,15.489425
45.218572,5,15.500293
73.208555,8,15.517085
82.429525,9,15.535584
44.811171,5,15.546166
45.132109,5,15.55754
63.417048,7,15.571895
45.450173,5,15.582263
63.908999,7,15.596791
26.776119,3,15.603482
35.66699,4,15.612962
45.141576,5,15.62378
82.422279,9,15.643115
45.217064,5,15.653807
44.986784,5,15.664761
45.195088,5,15.6754
72.855296,8,15.692626
54.667939,6,15.705836
35.600125,4,15.71472
64.185669,7,15.729681
36.129906,4,15.738815
73.095434,8,15.756598
82.563127,9,15.776022
45.629329,5,15.786394
63.641386,7,15.803309
54.47868,6,15.817633
36.237926,4,15.827711
26.748005,3,15.835388
53.973339,6,15.849352
45.406192,5,15.86182
63.590326,7,15.877286
36.172946,4,15.88557
45.196088,5,15.896514
53.836109,6,15.912229
35.582991,4,15.923105
92.05682,10,15.950213
63.681497,7,15.967855
63.781267,7,15.983551
35.74303,4,15.993688
54.437609,6,16.008485
73.185131,8,16.028984
36.029251,4,16.03867
26.930172,3,16.045886
54.213409,6,16.060307
45.093083,5,16.073565
63.601609,7,16.092415
45.358276,5,16.10149
64.101468,7,16.113616
35.686292,4,16.124616
54.168562,6,16.138239
54.294154,6,16.153779
45.181728,5,16.165095
26.717896,3,16.171707
45.648287,5,16.182543
36.038625,4,16.191553
45.253461,5,16.202209
128.726457,14,16.232688
63.793231,7,16.248076
35.977091,4,16.256608
26.779844,3,16.264369
45.085229,5,16.277697
44.819483,5,16.288445
36.077679,4,16.298246
