# {"t_start": 1619446263.5258136, "env_id": "Humanoid-v2"} 
r,l,t
180.175626,36,72.957406
160.728371,32,73.027343
259.175899,51,73.319933
230.936774,48,73.43604
235.858011,47,73.549084
177.917873,37,73.639071
231.780171,48,73.754249
128.28365,26,73.815263
235.677808,48,73.9244
155.496632,33,74.002687
101.144821,22,74.055422
205.554496,40,74.144191
221.929933,44,74.246212
283.692904,57,74.387702
113.913402,23,74.450451
257.544291,51,74.589713
293.339351,60,74.746498
314.312745,67,74.90865
174.031309,33,74.991768
303.547606,62,75.145952
368.503488,82,75.343086
216.230471,45,75.444464
280.2772,56,75.565923
221.878283,47,75.670414
238.673701,46,75.952577
164.813935,35,76.043063
317.080237,66,76.22251
199.871471,40,76.332458
173.079673,36,76.431065
169.311875,34,76.520601
211.417362,42,76.611388
243.168083,48,76.714886
318.333159,60,76.871966
197.192258,41,76.980695
162.507418,33,77.063828
234.070282,49,77.181175
140.360337,28,77.249514
227.237427,45,77.357926
320.757689,59,77.505661
283.997742,57,77.651577
106.132406,23,77.709057
170.296754,34,77.792737
199.42493,38,77.886875
325.475278,64,78.039287
150.157402,30,78.109591
345.157716,68,78.258776
416.919645,84,78.609739
263.146798,52,78.732953
191.967281,41,78.836717
172.929965,35,78.923451
245.3336,51,79.042806
279.358381,52,79.178813
304.036405,59,79.334244
188.627578,39,79.429345
214.547259,41,79.525806
219.307474,46,79.642653
276.695687,57,79.797945
289.291714,55,79.937627
189.060627,38,80.034327
109.107368,24,80.093474
228.698323,50,80.21525
167.646709,36,80.309816
227.048826,46,80.417344
303.230455,60,80.568114
305.285356,61,80.73184
256.725928,48,80.864036
277.978048,51,80.998054
278.091052,58,81.157553
214.090247,45,81.428962
131.499021,26,81.499535
259.512122,52,81.64076
253.005537,51,81.767567
226.992219,46,81.883919
185.876336,36,81.971227
337.485633,71,82.146017
176.918302,36,82.233569
214.420999,44,82.338214
308.140351,56,82.475444
295.531218,59,82.612923
194.881777,39,82.710326
203.783886,42,82.816929
326.213282,62,82.971834
209.155453,42,83.082767
301.959394,61,83.235327
246.482269,46,83.34863
212.729451,46,83.459401
198.396237,40,83.55018
151.526032,30,83.613693
115.089769,23,83.67084
233.958461,49,83.794396
261.517216,52,84.080154
165.071449,32,84.154278
339.333293,69,84.340059
142.498665,29,84.419797
