eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-8.18188872,429,0.014892968,0.19150391,-2.0930333,-0.0056208395,0.0011675294,0.9382612444460392,125,256000,591.4783771490002,256000
50.0,-8.356871190000001,435,0.0149062425,0.17773438,-2.106107,-0.008348935,0.0012419097,0.9265672415494919,126,258048,596.1762305150005,258048
50.0,-8.63441464,432,0.013851079,0.1775879,-2.1283488,-0.0057150675,0.00078515883,0.9612591862678528,127,260096,600.9146485659985,260096
50.0,-8.64524422,441,0.01450676,0.18481445,-2.1429996,-0.007033737,0.0008932641,0.9421987608075142,128,262144,605.5535904809985,262144
50.0,-7.850590670000002,438,0.014409551,0.17895508,-2.15806,-0.0025525233,0.0010796873,0.8909412026405334,129,264192,610.2257190710006,264192
50.0,-8.00852397,441,0.015087364,0.18754883,-2.174512,-0.006164618,0.0008099894,0.947029996663332,130,266240,614.8600357510004,266240
50.0,-8.25961322,429,0.016242806,0.20595703,-2.1790214,-0.0076609463,0.0006936431,0.9609670415520668,131,268288,619.631143360999,268288
50.0,-8.28389734,433,0.015820224,0.19135742,-2.1893408,-0.009328772,0.0009940441,0.9414288029074669,132,270336,624.3527514349989,270336
50.0,-8.5093483,424,0.01718514,0.21547851,-2.2010255,-0.010161204,0.000993343,0.9445821419358253,133,272384,629.1811130739989,272384
50.0,-8.552083149999998,430,0.015837502,0.19194336,-2.207381,-0.006220324,0.001000616,0.9364561513066292,134,274432,633.9368012349987,274432
50.0,-8.689601770000001,436,0.016660556,0.21533203,-2.2142675,-0.010567566,0.0009101427,0.9527610093355179,135,276480,638.6282148030004,276480
50.0,-8.10068253,431,0.01406342,0.18325195,-2.2252555,-0.0049494873,0.0007234919,0.9516731537878513,136,278528,643.3695011470008,278528
50.0,-8.28527948,431,0.0176183,0.20605469,-2.2417512,-0.008863652,0.0010430805,0.9380017034709454,137,280576,648.1136390219981,280576
50.0,-8.31619437,427,0.01598973,0.19414063,-2.2655704,-0.008375259,0.00083166704,0.9518708102405071,138,282624,652.9087271149983,282624
