epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
1048,0.87576514,0.08533592,0.26276618,0.030319193,10490.0,-0.056101937,1.0,10490.0,0.7333333
1049,0.8757675,0.085337184,0.26276696,0.030319253,10500.0,-0.07050438,1.0,10500.0,0.64166665
1050,0.8757677,0.085338034,0.26276702,0.030318791,10510.0,-0.06483367,1.0,10510.0,0.7
1051,0.87576836,0.085337184,0.2627675,0.030318221,10520.0,-0.065365754,1.0,10520.0,0.7749999
1052,0.87576586,0.08533645,0.262767,0.030318087,10530.0,-0.0626748,1.0,10530.0,0.5833333
1053,0.875768,0.08533528,0.26276746,0.030318016,10540.0,-0.069754384,1.0,10540.0,0.6333333
1054,0.875766,0.08533457,0.26276702,0.030317307,10550.0,-0.06675742,1.0,10550.0,0.70000005
1055,0.8757705,0.08533456,0.2627681,0.030317312,10560.0,-0.05307653,1.0,10560.0,0.7416666
1056,0.87576246,0.085341536,0.26276588,0.030319208,10570.0,-0.060460407,1.0,10570.0,0.7333333
1057,0.8757641,0.08534256,0.26276588,0.030319989,10580.0,-0.06450355,1.0,10580.0,0.65000004
1058,0.8757672,0.08534313,0.26276672,0.030320028,10590.0,-0.07650864,1.0,10590.0,0.7083333
1059,0.8757637,0.08533975,0.26276597,0.030319026,10600.0,-0.055416416,1.0,10600.0,0.7250001
1060,0.8757608,0.085343,0.26276505,0.03031902,10610.0,-0.07167255,1.0,10610.0,0.6333333
1061,0.8757588,0.085342705,0.26276457,0.030318668,10620.0,-0.059962124,1.0,10620.0,0.7916667
1062,0.8757568,0.08534212,0.26276395,0.030318534,10630.0,-0.06212762,1.0,10630.0,0.59999996
1063,0.8757537,0.085340925,0.2627632,0.030318394,10640.0,-0.057936717,1.0,10640.0,0.69166666
1064,0.87575763,0.085339405,0.2627642,0.030317863,10650.0,-0.07027256,1.0,10650.0,0.62500006
1065,0.87575644,0.085340716,0.26276374,0.030318359,10660.0,-0.06617909,1.0,10660.0,0.73333335
1066,0.87575746,0.08534247,0.26276395,0.03031904,10670.0,-0.06417635,1.0,10670.0,0.7
1067,0.8757539,0.08534112,0.26276308,0.03031841,10680.0,-0.047730416,1.0,10680.0,0.7
1068,0.8757538,0.0853442,0.2627632,0.030319616,10690.0,-0.07983538,1.0,10690.0,0.6833334
1069,0.8757572,0.08534468,0.26276413,0.030320251,10700.0,-0.05633099,1.0,10700.0,0.72499996
1070,0.87575173,0.08534056,0.26276252,0.030319566,10710.0,-0.05858663,1.0,10710.0,0.70000005
1071,0.8757515,0.08534124,0.2627625,0.030320048,10720.0,-0.06512747,1.0,10720.0,0.65000004
1072,0.8757529,0.085343145,0.26276284,0.030320546,10730.0,-0.07053902,1.0,10730.0,0.72499996
1073,0.87575704,0.08534051,0.2627638,0.030319756,10740.0,-0.07488414,1.0,10740.0,0.60833335
1074,0.87577176,0.08534357,0.26276785,0.0303211,10750.0,-0.05845654,1.0,10750.0,0.69166666
1075,0.87577486,0.08534499,0.26276857,0.030321294,10760.0,-0.063242525,1.0,10760.0,0.6666667
1076,0.87577796,0.08534777,0.2627693,0.03032202,10770.0,-0.06369642,1.0,10770.0,0.6666667
1077,0.87577695,0.085346915,0.2627691,0.030321041,10780.0,-0.067526676,1.0,10780.0,0.69166666
1078,0.87577504,0.085347354,0.26276875,0.030320302,10790.0,-0.0615759,1.0,10790.0,0.7250001
1079,0.8757799,0.08534693,0.26277012,0.03032053,10800.0,-0.07730791,1.0,10800.0,0.75
1080,0.87578434,0.0853447,0.26277107,0.030319786,10810.0,-0.069345884,1.0,10810.0,0.75
1081,0.8757839,0.08534267,0.26277107,0.030318687,10820.0,-0.05214185,1.0,10820.0,0.7083333
1082,0.8757908,0.08534342,0.26277283,0.030318474,10830.0,-0.06402729,1.0,10830.0,0.69166666
1083,0.875793,0.085344136,0.26277348,0.030318638,10840.0,-0.06150825,1.0,10840.0,0.62500006
1084,0.8757935,0.08534575,0.2627737,0.03031901,10850.0,-0.06066158,1.0,10850.0,0.7
1085,0.8757863,0.0853445,0.26277164,0.03031894,10860.0,-0.0630303,1.0,10860.0,0.69166666
1086,0.87578183,0.08534486,0.26277018,0.030318981,10870.0,-0.051205546,1.0,10870.0,0.7
1087,0.8757735,0.08534307,0.26276806,0.03031833,10880.0,-0.07056454,1.0,10880.0,0.76666665
1088,0.8757785,0.08534199,0.26276952,0.030317808,10890.0,-0.092929624,0.98333335,10890.0,0.68333334
1089,0.87577516,0.085339464,0.2627687,0.030317614,10900.0,-0.0696153,1.0,10900.0,0.7083333
1090,0.8757677,0.085338645,0.26276675,0.030317849,10910.0,-0.055703327,1.0,10910.0,0.65
1091,0.87576276,0.085338615,0.26276535,0.030317983,10920.0,-0.07539106,1.0,10920.0,0.6166667
1092,0.87575656,0.085337944,0.2627639,0.03031817,10930.0,-0.07694146,1.0,10930.0,0.75
1093,0.875768,0.085338615,0.2627669,0.030318037,10940.0,-0.06930132,1.0,10940.0,0.6666667
1094,0.87576747,0.08533665,0.26276687,0.030317763,10950.0,-0.068018615,1.0,10950.0,0.675
1095,0.8757654,0.08533659,0.26276633,0.030317888,10960.0,-0.06889847,1.0,10960.0,0.65833336
1096,0.87576866,0.085335076,0.2627672,0.03031757,10970.0,-0.07742045,1.0,10970.0,0.65000004
1097,0.87576383,0.0853316,0.2627659,0.030316671,10980.0,-0.09596971,0.9916666,10980.0,0.7083333
1098,0.87576264,0.085332304,0.2627656,0.030316746,10990.0,-0.07289954,1.0,10990.0,0.7166667
1099,0.8757618,0.085324615,0.26276538,0.03031517,11000.0,-0.070764504,1.0,11000.0,0.73333335
1100,0.8757655,0.08532419,0.26276645,0.030314183,11010.0,-0.08641317,1.0,11010.0,0.7083333
1101,0.875766,0.08532366,0.26276654,0.03031393,11020.0,-0.11478723,1.0,11020.0,0.6416667
1102,0.8757692,0.08532425,0.26276746,0.030314108,11030.0,-0.08546275,1.0,11030.0,0.6666667
1103,0.8757739,0.085324354,0.2627686,0.030314466,11040.0,-0.07830783,1.0,11040.0,0.625
1104,0.8757699,0.08532438,0.2627674,0.030314425,11050.0,-0.10029618,0.9916666,11050.0,0.68333334
1105,0.87576586,0.08532245,0.2627663,0.030313725,11060.0,-0.07062283,1.0,11060.0,0.69166666
1106,0.87576205,0.08532232,0.2627653,0.030313581,11070.0,-0.059689388,1.0,11070.0,0.7333333
1107,0.8757642,0.085324965,0.26276588,0.030314365,11080.0,-0.086995535,1.0,11080.0,0.675
1108,0.87576914,0.08532995,0.26276717,0.030315468,11090.0,-0.073524915,1.0,11090.0,0.75
1109,0.87577134,0.085329056,0.26276776,0.03031526,11100.0,-0.09058464,1.0,11100.0,0.7166667
1110,0.8757755,0.08532999,0.2627687,0.030315628,11110.0,-0.06796641,1.0,11110.0,0.675
1111,0.8757751,0.08532884,0.26276848,0.030314947,11120.0,-0.06977119,1.0,11120.0,0.72499996
1112,0.8757737,0.08532939,0.2627682,0.030315137,11130.0,-0.09148675,0.9916666,11130.0,0.75
1113,0.8757784,0.085330784,0.26276955,0.03031527,11140.0,-0.0629579,1.0,11140.0,0.7
1114,0.87577516,0.08533164,0.2627687,0.030315408,11150.0,-0.07174359,1.0,11150.0,0.64166665
1115,0.8757748,0.08533162,0.2627687,0.030314947,11160.0,-0.07130433,1.0,11160.0,0.69166666
1116,0.875782,0.085332274,0.26277047,0.03031532,11170.0,-0.07270381,1.0,11170.0,0.64166665
1117,0.8757854,0.08533447,0.26277164,0.030315602,11180.0,-0.06372673,1.0,11180.0,0.7583334
1118,0.87578565,0.08533272,0.26277167,0.030315673,11190.0,-0.06331672,1.0,11190.0,0.7583334
1119,0.87578815,0.08533344,0.26277238,0.030316135,11200.0,-0.069098994,1.0,11200.0,0.69166666
1120,0.8757899,0.085333325,0.2627729,0.030315518,11210.0,-0.06107269,1.0,11210.0,0.6833334
1121,0.8757906,0.0853317,0.2627729,0.03031529,11220.0,-0.06970171,1.0,11220.0,0.7
1122,0.87579393,0.08532981,0.26277357,0.030314445,11230.0,-0.074104056,1.0,11230.0,0.65
1123,0.87580055,0.085326575,0.2627754,0.030314023,11240.0,-0.062424093,1.0,11240.0,0.6333333
1124,0.875799,0.08532736,0.2627748,0.030314496,11250.0,-0.06887517,1.0,11250.0,0.73333335
1125,0.8757958,0.085328005,0.26277393,0.030314842,11260.0,-0.07993,1.0,11260.0,0.7083333
1126,0.87579626,0.08532693,0.262774,0.030314868,11270.0,-0.068255864,1.0,11270.0,0.6833334
1127,0.8757911,0.08532688,0.2627726,0.030314723,11280.0,-0.077338986,1.0,11280.0,0.8
1128,0.8757928,0.08532526,0.26277295,0.030314213,11290.0,-0.05620118,1.0,11290.0,0.69166666
1129,0.8757927,0.08532327,0.2627729,0.0303138,11300.0,-0.07280452,1.0,11300.0,0.7083333
1130,0.8757928,0.08532554,0.26277292,0.030314008,11310.0,-0.0691031,1.0,11310.0,0.7083333
1131,0.87580043,0.085330985,0.262775,0.0303154,11320.0,-0.056426335,1.0,11320.0,0.65833336
1132,0.8757964,0.08532823,0.2627741,0.030314619,11330.0,-0.07131756,1.0,11330.0,0.6166666
1133,0.87580234,0.0853261,0.26277572,0.030314133,11340.0,-0.054374952,0.9916666,11340.0,0.6583333
1134,0.8758051,0.08532702,0.26277652,0.030313844,11350.0,-0.07415653,1.0,11350.0,0.6666667
1135,0.8758006,0.08532705,0.26277545,0.030314153,11360.0,-0.06916308,1.0,11360.0,0.6833334
1136,0.87580544,0.0853265,0.26277655,0.03031463,11370.0,-0.06708297,1.0,11370.0,0.7166667
1137,0.87580013,0.08532826,0.26277536,0.03031514,11380.0,-0.059470534,1.0,11380.0,0.6666667
1138,0.87579966,0.08532623,0.2627751,0.030314812,11390.0,-0.0516389,1.0,11390.0,0.675
1139,0.87579584,0.08532441,0.262774,0.030314868,11400.0,-0.054599907,1.0,11400.0,0.68333334
1140,0.87578803,0.08532271,0.26277173,0.030314287,11410.0,-0.069485076,1.0,11410.0,0.69166666
1141,0.8757858,0.08532408,0.2627712,0.03031457,11420.0,-0.06802531,1.0,11420.0,0.69166666
1142,0.8757844,0.085327365,0.26277086,0.030315155,11430.0,-0.059243873,1.0,11430.0,0.7416666
1143,0.8757825,0.08533042,0.26277035,0.03031602,11440.0,-0.05104804,1.0,11440.0,0.68333334
1144,0.87578607,0.08533096,0.26277125,0.030316085,11450.0,-0.07012608,1.0,11450.0,0.65
1145,0.8757854,0.085330434,0.26277122,0.030315498,11460.0,-0.07065004,1.0,11460.0,0.65000004
1146,0.87578815,0.085328035,0.2627718,0.030314997,11470.0,-0.057784308,1.0,11470.0,0.67499995
1147,0.8757873,0.08533224,0.2627715,0.030315494,11480.0,-0.0696629,1.0,11480.0,0.72499996
1148,0.87579274,0.08533447,0.262773,0.030315673,11490.0,-0.057520162,1.0,11490.0,0.7083333
1149,0.8757913,0.085334994,0.2627725,0.030316165,11500.0,-0.05469173,1.0,11500.0,0.7583334
1150,0.875786,0.0853317,0.26277098,0.030315688,11510.0,-0.06257229,1.0,11510.0,0.67499995
1151,0.87578315,0.085330606,0.2627702,0.030315584,11520.0,-0.06449411,1.0,11520.0,0.6916666
1152,0.8757809,0.085327506,0.26276958,0.030315364,11530.0,-0.055067223,1.0,11530.0,0.7166667
1153,0.8757829,0.08532777,0.2627698,0.030315673,11540.0,-0.06283363,1.0,11540.0,0.6666667
1154,0.8757766,0.085328005,0.26276803,0.030315971,11550.0,-0.058645844,1.0,11550.0,0.70000005
1155,0.8757768,0.08532479,0.2627682,0.030315295,11560.0,-0.07405308,1.0,11560.0,0.7
1156,0.87578124,0.08532498,0.26276952,0.030315703,11570.0,-0.0647508,1.0,11570.0,0.6666667
1157,0.8757873,0.08532283,0.26277125,0.030314812,11580.0,-0.079945125,1.0,11580.0,0.72499996
1158,0.87578696,0.08532417,0.26277107,0.030314764,11590.0,-0.07334564,1.0,11590.0,0.6416667
1159,0.8757823,0.08532274,0.2627697,0.03031441,11600.0,-0.0700065,1.0,11600.0,0.7583334
1160,0.87577605,0.08532226,0.26276797,0.030313909,11610.0,-0.058366124,1.0,11610.0,0.65833336
1161,0.87577313,0.08532298,0.2627672,0.03031378,11620.0,-0.08934444,0.9916666,11620.0,0.70000005
1162,0.87577534,0.08532246,0.26276773,0.03031364,11630.0,-0.057772506,1.0,11630.0,0.7
1163,0.8757796,0.08532406,0.26276883,0.030314242,11640.0,-0.07562703,0.9916666,11640.0,0.7166667
1164,0.8757774,0.08532479,0.2627681,0.030314455,11650.0,-0.08527938,1.0,11650.0,0.7166667
1165,0.875776,0.08532747,0.26276767,0.030314878,11660.0,-0.06848419,1.0,11660.0,0.6666667
1166,0.87578124,0.08533185,0.26276904,0.030316273,11670.0,-0.06833825,1.0,11670.0,0.6333334
1167,0.87578493,0.08533484,0.2627701,0.03031733,11680.0,-0.06834907,1.0,11680.0,0.5833333
1168,0.87578696,0.085331716,0.26277044,0.03031668,11690.0,-0.059527267,1.0,11690.0,0.6333334
1169,0.8757894,0.08532942,0.2627712,0.030316005,11700.0,-0.07024703,1.0,11700.0,0.69166666
1170,0.87579083,0.08532897,0.26277152,0.030316154,11710.0,-0.07110256,1.0,11710.0,0.7
1171,0.8757949,0.08532987,0.26277262,0.03031675,11720.0,-0.062957905,1.0,11720.0,0.59999996
1172,0.8757997,0.08532846,0.2627738,0.030315781,11730.0,-0.07803353,1.0,11730.0,0.77500004
1173,0.87580496,0.08532884,0.26277512,0.030315721,11740.0,-0.058534097,1.0,11740.0,0.6666667
1174,0.8758011,0.08532939,0.26277402,0.030315721,11750.0,-0.044051006,1.0,11750.0,0.7916667
1175,0.8758061,0.085327886,0.2627751,0.030314947,11760.0,-0.08611148,0.9916666,11760.0,0.73333335
1176,0.87580365,0.08532703,0.26277435,0.030314723,11770.0,-0.05685118,1.0,11770.0,0.7083333
1177,0.8758049,0.085327685,0.26277465,0.030314917,11780.0,-0.046212267,1.0,11780.0,0.7083333
1178,0.8758049,0.085328884,0.26277456,0.030315017,11790.0,-0.053896148,1.0,11790.0,0.7583334
1179,0.87579936,0.08532766,0.2627731,0.030314714,11800.0,-0.03828804,1.0,11800.0,0.60833335
1180,0.87580425,0.0853259,0.26277438,0.030314768,11810.0,-0.060432673,1.0,11810.0,0.68333334
1181,0.87580156,0.085323036,0.26277366,0.030314049,11820.0,-0.07602424,0.98333335,11820.0,0.7083333
1182,0.87581044,0.08532687,0.262776,0.030314853,11830.0,-0.071946,1.0,11830.0,0.6833334
1183,0.8758158,0.08532677,0.2627774,0.030314824,11840.0,-0.06221068,1.0,11840.0,0.7250001
1184,0.87580913,0.08532912,0.2627756,0.030315334,11850.0,-0.06690638,1.0,11850.0,0.7166667
1185,0.8758152,0.08532787,0.2627774,0.030314976,11860.0,-0.072760776,1.0,11860.0,0.72499996
1186,0.87582445,0.08533015,0.2627801,0.030315066,11870.0,-0.0837546,1.0,11870.0,0.7
1187,0.87582,0.0853296,0.26277882,0.030315146,11880.0,-0.07249851,1.0,11880.0,0.6666667
1188,0.8758177,0.08532828,0.26277816,0.030314764,11890.0,-0.06440363,1.0,11890.0,0.65000004
1189,0.875819,0.08532965,0.2627785,0.030315375,11900.0,-0.061887104,1.0,11900.0,0.64166665
1190,0.8758145,0.085330345,0.26277703,0.030315524,11910.0,-0.062664695,1.0,11910.0,0.7166667
1191,0.875817,0.08533002,0.2627778,0.030315524,11920.0,-0.06360644,1.0,11920.0,0.6666667
1192,0.8758118,0.08533115,0.26277646,0.030315012,11930.0,-0.071121365,1.0,11930.0,0.6916666
1193,0.87580967,0.08533218,0.26277575,0.030314973,11940.0,-0.064702384,1.0,11940.0,0.72499996
1194,0.8758041,0.08533587,0.26277453,0.030315658,11950.0,-0.08909801,1.0,11950.0,0.7333333
1195,0.8758032,0.085335135,0.262774,0.030316,11960.0,-0.06633756,1.0,11960.0,0.64166665
1196,0.8758057,0.08533927,0.26277468,0.03031665,11970.0,-0.08320216,0.9916666,11970.0,0.72499996
1197,0.875807,0.085342884,0.26277512,0.030317282,11980.0,-0.0690004,1.0,11980.0,0.80833334
1198,0.87580633,0.08534219,0.26277483,0.030316433,11990.0,-0.06774798,1.0,11990.0,0.7416666
1199,0.87580657,0.0853421,0.26277483,0.030316183,12000.0,-0.06472445,1.0,12000.0,0.6833334
1200,0.8758061,0.08533951,0.26277465,0.03031528,12010.0,-0.06009844,1.0,12010.0,0.7083333
1201,0.87580776,0.0853397,0.26277503,0.030315647,12020.0,-0.07788601,1.0,12020.0,0.7166667
1202,0.8758108,0.08533949,0.26277575,0.030315792,12030.0,-0.0563869,1.0,12030.0,0.7166667
1203,0.87580806,0.0853349,0.26277512,0.03031448,12040.0,-0.08322963,1.0,12040.0,0.65833336
1204,0.87581116,0.08533448,0.26277596,0.03031438,12050.0,-0.06397333,1.0,12050.0,0.65000004
1205,0.87581545,0.085333906,0.26277715,0.030314758,12060.0,-0.072964504,1.0,12060.0,0.69166666
1206,0.8758133,0.08533441,0.26277667,0.03031469,12070.0,-0.0657933,1.0,12070.0,0.73333335
1207,0.875823,0.085336484,0.26277918,0.030315176,12080.0,-0.075934015,1.0,12080.0,0.6666667
1208,0.8758311,0.08533601,0.2627814,0.030314958,12090.0,-0.077894025,1.0,12090.0,0.7166667
1209,0.8758278,0.08533306,0.26278046,0.030314371,12100.0,-0.06982249,1.0,12100.0,0.71666664
1210,0.875824,0.085333906,0.26277933,0.030314153,12110.0,-0.06256217,1.0,12110.0,0.76666665
1211,0.8758154,0.08533456,0.26277703,0.03031454,12120.0,-0.06533655,1.0,12120.0,0.69166666
1212,0.8758108,0.08533468,0.262776,0.030314555,12130.0,-0.11478775,0.95,12130.0,0.6666667
1213,0.87580985,0.08533444,0.26277554,0.030314153,12140.0,-0.07027931,1.0,12140.0,0.6666667
1214,0.8758165,0.08533683,0.26277724,0.030314967,12150.0,-0.075573154,1.0,12150.0,0.7166667
1215,0.8758175,0.08533534,0.2627775,0.030314738,12160.0,-0.07273235,1.0,12160.0,0.6666667
1216,0.8758163,0.08533705,0.2627775,0.030315006,12170.0,-0.08485133,1.0,12170.0,0.7333333
1217,0.87581855,0.08533636,0.2627781,0.030314589,12180.0,-0.069080025,1.0,12180.0,0.7
1218,0.87581426,0.085334055,0.26277697,0.030313691,12190.0,-0.08167991,1.0,12190.0,0.69166666
1219,0.87581563,0.085333504,0.2627773,0.030313378,12200.0,-0.090651415,1.0,12200.0,0.69166666
1220,0.87580854,0.08533294,0.26277536,0.030312752,12210.0,-0.0604488,1.0,12210.0,0.64166665
1221,0.8758116,0.085333444,0.26277608,0.030312667,12220.0,-0.064344704,1.0,12220.0,0.7333333
1222,0.87581515,0.08533323,0.26277682,0.030312836,12230.0,-0.06703878,1.0,12230.0,0.64166665
1223,0.8758158,0.08533136,0.26277694,0.030312454,12240.0,-0.065268524,1.0,12240.0,0.6666667
1224,0.8758189,0.08533197,0.26277766,0.030313274,12250.0,-0.06624273,1.0,12250.0,0.6166666
1225,0.87582463,0.08533291,0.26277936,0.030312737,12260.0,-0.07546573,1.0,12260.0,0.7
1226,0.8758202,0.08533319,0.26277828,0.030313024,12270.0,-0.08678219,1.0,12270.0,0.68333334
1227,0.87582135,0.08533195,0.26277834,0.03031232,12280.0,-0.06677708,1.0,12280.0,0.7416666
1228,0.8758295,0.08533251,0.2627806,0.030312618,12290.0,-0.08958743,1.0,12290.0,0.7
1229,0.8758277,0.085335225,0.2627802,0.030313304,12300.0,-0.06820171,1.0,12300.0,0.6833334
1230,0.8758275,0.085333504,0.26278013,0.03031289,12310.0,-0.05584691,1.0,12310.0,0.5833333
1231,0.87583035,0.085333146,0.2627809,0.030312577,12320.0,-0.11526946,0.9916666,12320.0,0.7333333
1232,0.8758299,0.085332185,0.26278082,0.030312425,12330.0,-0.07429127,1.0,12330.0,0.6666667
1233,0.87582827,0.08533063,0.26278007,0.030311683,12340.0,-0.077614665,1.0,12340.0,0.7083333
1234,0.87583154,0.08533158,0.26278087,0.03031226,12350.0,-0.09039211,1.0,12350.0,0.55
1235,0.8758345,0.085329056,0.26278153,0.030311907,12360.0,-0.07449385,1.0,12360.0,0.72499996
1236,0.87583685,0.08532903,0.2627821,0.03031143,12370.0,-0.06951791,1.0,12370.0,0.65000004
1237,0.8758376,0.08532926,0.26278228,0.030311376,12380.0,-0.07337289,1.0,12380.0,0.7
1238,0.8758378,0.08533162,0.26278228,0.030311381,12390.0,-0.06293409,1.0,12390.0,0.72499996
1239,0.87583536,0.085329354,0.26278165,0.030311028,12400.0,-0.08336482,1.0,12400.0,0.69166666
1240,0.8758345,0.08532981,0.2627816,0.030310953,12410.0,-0.08717612,1.0,12410.0,0.65000004
1241,0.8758376,0.08532982,0.26278242,0.030310532,12420.0,-0.08397923,1.0,12420.0,0.7083333
1242,0.8758363,0.085330226,0.26278222,0.03031022,12430.0,-0.088758886,1.0,12430.0,0.6666667
1243,0.87584287,0.085329056,0.26278403,0.030309966,12440.0,-0.082279444,1.0,12440.0,0.73333335
1244,0.8758443,0.08533039,0.2627847,0.03031064,12450.0,-0.069463745,1.0,12450.0,0.77500004
1245,0.8758424,0.08533245,0.2627843,0.030311322,12460.0,-0.07692932,1.0,12460.0,0.75
1246,0.87584263,0.08533343,0.26278454,0.030311858,12470.0,-0.08167586,1.0,12470.0,0.65000004
1247,0.87584233,0.0853332,0.26278433,0.030312473,12480.0,-0.07186957,1.0,12480.0,0.73333335
1248,0.8758421,0.08533207,0.2627842,0.0303123,12490.0,-0.121896,0.9666667,12490.0,0.64166665
1249,0.8758394,0.08533301,0.26278356,0.030312518,12500.0,-0.08597837,1.0,12500.0,0.6666667
1250,0.8758418,0.085334025,0.26278412,0.030312499,12510.0,-0.07961596,1.0,12510.0,0.6333333
1251,0.8758437,0.08533565,0.2627849,0.030313304,12520.0,-0.062014367,1.0,12520.0,0.7166667
1252,0.8758456,0.08533585,0.26278538,0.030313313,12530.0,-0.07893754,1.0,12530.0,0.675
1253,0.87584144,0.08533465,0.26278418,0.030312562,12540.0,-0.06882328,1.0,12540.0,0.75833327
1254,0.8758381,0.0853373,0.26278314,0.030313915,12550.0,-0.060421985,1.0,12550.0,0.75
1255,0.8758411,0.08533942,0.26278394,0.030314008,12560.0,-0.0766565,1.0,12560.0,0.60833335
1256,0.8758386,0.085336186,0.26278335,0.03031314,12570.0,-0.08066877,1.0,12570.0,0.675
1257,0.8758355,0.0853351,0.26278228,0.030312648,12580.0,-0.08217899,1.0,12580.0,0.675
1258,0.8758375,0.08533416,0.26278275,0.030312577,12590.0,-0.080678746,1.0,12590.0,0.6666667
1259,0.87583524,0.08533191,0.262782,0.03031204,12600.0,-0.07719648,1.0,12600.0,0.7083333
1260,0.8758331,0.08532753,0.26278138,0.030311054,12610.0,-0.08415792,1.0,12610.0,0.69166666
1261,0.8758337,0.08532789,0.26278165,0.030311054,12620.0,-0.08662706,1.0,12620.0,0.7333333
1262,0.87582827,0.085327305,0.26278028,0.030310964,12630.0,-0.07281113,1.0,12630.0,0.675
1263,0.8758292,0.08532742,0.2627806,0.030310879,12640.0,-0.0684148,1.0,12640.0,0.7083333
1264,0.87582916,0.08532798,0.26278064,0.030310819,12650.0,-0.07408259,1.0,12650.0,0.6666667
1265,0.8758293,0.08532766,0.2627809,0.030310774,12660.0,-0.08066054,1.0,12660.0,0.7083333
1266,0.87582797,0.08532786,0.26278064,0.03031092,12670.0,-0.07194435,1.0,12670.0,0.75
1267,0.87582713,0.08532693,0.26278043,0.030310476,12680.0,-0.07092092,1.0,12680.0,0.675
1268,0.8758273,0.08532927,0.2627805,0.030311039,12690.0,-0.08453766,1.0,12690.0,0.7083333
1269,0.87582356,0.085330516,0.2627794,0.030311426,12700.0,-0.07837018,1.0,12700.0,0.75
1270,0.87582064,0.08533111,0.2627787,0.030311963,12710.0,-0.07966998,1.0,12710.0,0.7083333
1271,0.8758218,0.0853309,0.26277894,0.030312434,12720.0,-0.06640149,1.0,12720.0,0.59999996
1272,0.87582415,0.085333355,0.2627794,0.0303128,12730.0,-0.07816135,1.0,12730.0,0.70000005
1273,0.8758239,0.0853334,0.26277938,0.03031292,12740.0,-0.084345795,1.0,12740.0,0.6666667
1274,0.8758245,0.08533276,0.2627796,0.030312723,12750.0,-0.06822429,1.0,12750.0,0.63333327
1275,0.87582105,0.08533134,0.26277858,0.030312369,12760.0,-0.06354502,1.0,12760.0,0.625
1276,0.875817,0.08533436,0.26277754,0.030313158,12770.0,-0.06575764,1.0,12770.0,0.7083333
1277,0.87581444,0.085334785,0.26277703,0.030313576,12780.0,-0.059237886,1.0,12780.0,0.68333334
1278,0.8758175,0.08533759,0.2627779,0.030313963,12790.0,-0.07476509,1.0,12790.0,0.65000004
1279,0.8758232,0.08533592,0.26277933,0.030314004,12800.0,-0.05562633,1.0,12800.0,0.7416666
1280,0.8758259,0.08533546,0.26278004,0.030314157,12810.0,-0.07402134,1.0,12810.0,0.65000004
1281,0.87582403,0.08533587,0.2627796,0.030314589,12820.0,-0.072707,1.0,12820.0,0.69166666
1282,0.8758195,0.0853366,0.26277846,0.030315071,12830.0,-0.07803398,1.0,12830.0,0.7083333
1283,0.8758204,0.085339956,0.2627787,0.030315632,12840.0,-0.072956584,1.0,12840.0,0.6583333
1284,0.87582093,0.08534234,0.262779,0.030315986,12850.0,-0.05532792,1.0,12850.0,0.72499996
1285,0.8758188,0.08534258,0.26277843,0.030316243,12860.0,-0.07015882,1.0,12860.0,0.69166666
1286,0.87581545,0.085344054,0.26277772,0.030316344,12870.0,-0.05865312,1.0,12870.0,0.60833335
1287,0.87581223,0.0853455,0.26277682,0.030316597,12880.0,-0.0729444,1.0,12880.0,0.72499996
1288,0.8758132,0.08534598,0.26277715,0.030316835,12890.0,-0.06695741,1.0,12890.0,0.7
1289,0.8758175,0.085347,0.26277843,0.03031677,12900.0,-0.05257382,1.0,12900.0,0.6583333
1290,0.8758183,0.0853472,0.26277858,0.030316526,12910.0,-0.07357352,1.0,12910.0,0.7083333
1291,0.875812,0.085346065,0.26277697,0.03031688,12920.0,-0.072847724,1.0,12920.0,0.64166665
1292,0.8758089,0.085346706,0.26277602,0.030317044,12930.0,-0.0637855,1.0,12930.0,0.7
1293,0.8758109,0.08534694,0.26277646,0.030316984,12940.0,-0.07237876,1.0,12940.0,0.7416666
1294,0.87581366,0.085347496,0.26277715,0.030317193,12950.0,-0.05062891,1.0,12950.0,0.6166667
1295,0.87581205,0.08534274,0.2627766,0.030316716,12960.0,-0.071052365,1.0,12960.0,0.7833333
1296,0.8758075,0.085344195,0.2627754,0.030316839,12970.0,-0.07286701,1.0,12970.0,0.7
1297,0.8758099,0.08534477,0.262776,0.030316895,12980.0,-0.0638976,1.0,12980.0,0.75
1298,0.87580556,0.08534355,0.2627748,0.03031621,12990.0,-0.06400118,1.0,12990.0,0.73333335
1299,0.87580174,0.08534517,0.2627739,0.030316621,13000.0,-0.06433478,1.0,13000.0,0.68333334
1300,0.875797,0.0853481,0.2627725,0.030317187,13010.0,-0.07681111,1.0,13010.0,0.68333334
1301,0.8757945,0.08534951,0.26277202,0.030317217,13020.0,-0.07564718,1.0,13020.0,0.7333333
1302,0.87579745,0.085348554,0.26277295,0.03031688,13030.0,-0.05984761,1.0,13030.0,0.72499996
1303,0.875796,0.08534754,0.2627724,0.03031736,13040.0,-0.06416112,1.0,13040.0,0.65000004
1304,0.87579125,0.08534905,0.26277125,0.030317629,13050.0,-0.06825075,1.0,13050.0,0.77500004
1305,0.8757945,0.085351616,0.26277202,0.030317778,13060.0,-0.07065161,1.0,13060.0,0.68333334
1306,0.8757945,0.0853504,0.26277214,0.030317426,13070.0,-0.048905153,1.0,13070.0,0.7166667
