eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
832.41,832.41,437,0.0023873881,0.021289062,1.8269598,-0.00035534392,0.04538762,-0.018774986267089844,125,256000,572.9065044639938,256000
837.93,837.93,435,0.0024063254,0.022900391,1.8379675,-0.00058843987,0.044548985,-0.00787496566772461,126,258048,577.6105610739978,258048
846.77,846.77,442,0.0055790106,0.07290039,1.8494575,-0.0024901843,0.044992838,0.014157772064208984,127,260096,582.2364774239977,260096
841.49,841.49,443,0.003920924,0.040966798,1.861365,-0.0021888688,0.067423746,0.0007209181785583496,128,262144,586.8540117649973,262144
839.56,839.56,450,0.0070392587,0.09262695,1.8686653,-0.0057740128,0.042371944,0.02332967519760132,129,264192,591.3954602419981,264192
835.91,835.91,448,0.0037230037,0.039941408,1.8669494,0.00028258952,0.066069916,0.04997533559799194,130,266240,595.9649105189965,266240
835.91,835.91,448,0.0055998666,0.074121095,1.8619591,-0.0050488194,0.04533408,0.08491396903991699,131,268288,600.535148818999,268288
834.79,834.79,453,0.0073381187,0.09814453,1.8646997,-0.0065589645,0.06816042,0.057647526264190674,132,270336,605.048253461995,270336
830.19,830.19,448,0.0053928094,0.06523438,1.877422,-0.0026360948,0.04771132,-0.03524661064147949,133,272384,609.6121019019993,272384
830.19,830.19,447,0.0046187798,0.058447264,1.890703,-0.0016016808,0.046499945,-0.002461671829223633,134,274432,614.1863727739983,274432
838.02,838.02,449,0.004517821,0.05678711,1.903209,-0.006642452,0.066029415,0.02956169843673706,135,276480,618.7448453399993,276480
803.32,803.32,444,0.0052261734,0.0652832,1.9091017,-0.0061215484,0.12483393,0.004525423049926758,136,278528,623.3499399449938,278528
812.44,812.44,444,0.0055050175,0.0725586,1.9109809,-0.002457933,0.043909926,-0.024700284004211426,137,280576,627.9541659939932,280576
811.73,811.73,434,0.005228508,0.07290039,1.9175476,-0.0019182017,0.043841954,0.016601920127868652,138,282624,632.6625086899949,282624
797.37,797.37,452,0.0034602196,0.03227539,1.9106233,-0.0042331098,0.09949426,0.01785212755203247,139,284672,637.1864655190002,284672
788.47,788.47,452,0.0042586746,0.04145508,1.8945656,-0.0031770081,0.099020764,0.06669825315475464,140,286720,641.7161863199944,286720
781.83,781.83,449,0.0074636424,0.105126955,1.8826479,-0.006368047,0.081576265,0.05562543869018555,141,288768,646.2695911659976,288768
776.54,776.54,455,0.0052747466,0.06503906,1.8762815,-0.0015647353,0.044417307,-0.05238151550292969,142,290816,650.7644220019938,290816
773.19,773.19,451,0.0044758953,0.05883789,1.8793995,-0.0030915085,0.06497642,-0.0011701583862304688,143,292864,655.3044556949972,292864
770.27,770.27,452,0.00839895,0.11557617,1.8890123,-0.0038951472,0.044449564,0.0023466944694519043,144,294912,659.8259827199945,294912
770.48,770.48,447,0.0043010637,0.0519043,1.8945913,-0.0021050535,0.045695633,-0.01896202564239502,145,296960,664.400652337994,296960
763.38,763.38,446,0.0050180983,0.061035156,1.9006574,-0.00062742905,0.06469444,-0.01918947696685791,146,299008,668.9896227779973,299008
755.84,755.84,444,0.002129004,0.019189453,1.9134665,-0.0019361433,0.065732494,-0.024861693382263184,147,301056,673.5964367829947,301056
742.87,742.87,451,0.006168143,0.07924805,1.9181185,-0.004580412,0.07841964,0.08234339952468872,148,303104,678.1330356479957,303104
742.46,742.46,441,0.005391831,0.067919925,1.913068,-0.0038056255,0.0871147,0.03165334463119507,149,305152,682.7696404889939,305152
730.54,730.54,449,0.0058236937,0.077539064,1.9064958,-0.0036620877,0.065105215,0.04916214942932129,150,307200,687.3223652279994,307200
735.96,735.96,447,0.0033841557,0.032470703,1.8989843,-0.0024118677,0.06651565,0.01784491539001465,151,309248,691.8942672880003,309248
735.96,735.96,449,0.0028201921,0.02368164,1.8937666,-0.00082464877,0.046674207,-0.02871870994567871,152,311296,696.4550520789999,311296
733.08,733.08,430,0.0052961586,0.0725586,1.8968799,-0.002313822,0.046160106,0.012790799140930176,153,313344,701.2097443019957,313344
739.15,739.15,444,0.0027640248,0.026757812,1.9002053,-0.0012242983,0.06920958,-0.013235330581665039,154,315392,705.8221106509955,315392
742.98,742.98,455,0.008765475,0.11875,1.8949686,-0.0031036432,0.045379665,0.021193087100982666,155,317440,710.3214380319987,317440
742.98,742.98,445,0.0035670693,0.039355468,1.88889,-0.00178292,0.04700682,-0.0024335384368896484,156,319488,714.9174252049997,319488
746.0,746.0,451,0.00277515,0.026171874,1.8802655,-0.0020884646,0.047912344,0.0354536771774292,157,321536,719.4548143409993,321536
754.1,754.1,449,0.003135321,0.03330078,1.870038,-0.0020421066,0.049227513,0.005673229694366455,158,323584,724.012753529998,323584
749.38,749.38,446,0.00276268,0.024121094,1.8599857,-0.0014015621,0.07110005,0.03191882371902466,159,325632,728.5995751409937,325632
749.38,749.38,432,0.0022352017,0.019628907,1.85429,-0.00024153346,0.04918904,-0.057506680488586426,160,327680,733.3314450149992,327680
749.19,749.19,446,0.0042913957,0.049560547,1.8542893,-0.001501067,0.046036668,0.002255380153656006,161,329728,737.9165094589989,329728
749.19,749.19,453,0.0051692566,0.06640625,1.8584471,-0.004377288,0.049834587,-0.008988499641418457,162,331776,742.4376079529975,331776
749.19,749.19,447,0.005032338,0.060302734,1.8657258,-0.002953048,0.04978004,-0.017621994018554688,163,333824,747.0151423999996,333824
749.26,749.26,444,0.0074408464,0.09462891,1.8724333,-0.0020385156,0.050832056,0.0038013458251953125,164,335872,751.6277173149938,335872
754.47,754.47,440,0.004473845,0.04902344,1.8775228,-0.002676261,0.05036108,-0.022260427474975586,165,337920,756.2746476259999,337920
756.4,756.4,449,0.0033491459,0.037841797,1.8860319,-0.0020428537,0.04952679,-0.005706071853637695,166,339968,760.8340231889961,339968
760.71,760.71,431,0.0019964124,0.015185547,1.901618,-0.00022839897,0.050679058,-0.0011820793151855469,167,342016,765.5859455869941,342016
768.27,768.27,444,0.0022204905,0.018359374,1.915094,-0.00012869539,0.05102074,-0.021405577659606934,168,344064,770.1886889849993,344064
764.93,764.93,448,0.0031871349,0.03178711,1.9111828,-0.0027055996,0.07370564,0.005726039409637451,169,346112,774.7529012889936,346112
769.53,769.53,444,0.0019773862,0.013574218,1.9025748,-0.00033160532,0.050520133,-0.009764432907104492,170,348160,779.356415287999,348160
769.53,769.53,449,0.0024090824,0.022949219,1.899904,-0.0008138347,0.049190313,0.03239315748214722,171,350208,783.9090072119943,350208
765.06,765.06,447,0.00506699,0.062841795,1.899873,-0.002585938,0.051247995,0.00945514440536499,172,352256,788.4842884969985,352256
773.9,773.9,451,0.0038547746,0.043701172,1.9066992,-0.002071939,0.07387443,-0.013969063758850098,173,354304,793.0234567169973,354304
785.38,785.38,453,0.00470824,0.056640625,1.917635,-0.002166613,0.05057183,-0.01248311996459961,174,356352,797.5435848469933,356352
799.87,799.87,445,0.006702937,0.08637695,1.9198755,-0.003300545,0.04912363,0.01865631341934204,175,358400,802.136671717999,358400
809.65,809.65,456,0.004995694,0.062597655,1.9341084,-0.002716141,0.05031395,-0.030718445777893066,176,360448,806.6277473159935,360448
