# {"t_start": 1619469247.6185617, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
72.990358,8,16.906418
110.21246,12,16.930679
101.506894,11,16.953035
44.852069,5,16.963751
63.910814,7,16.978374
91.617449,10,16.998839
100.946923,11,17.021442
175.576402,19,17.062087
63.81926,7,17.077317
138.019054,15,17.108925
63.714008,7,17.124315
100.79142,11,17.147829
54.646243,6,17.162024
202.174688,22,17.20584
44.873612,5,17.216919
54.241643,6,17.232107
64.069639,7,17.248683
91.830408,10,17.271855
54.821172,6,17.286377
64.194689,7,17.303147
82.938641,9,17.32503
91.699845,10,17.348599
45.347029,5,17.36088
54.103422,6,17.375401
82.653923,9,17.396549
92.006508,10,17.419978
73.465861,8,17.438945
73.174331,8,17.457918
54.023379,6,17.472395
45.350393,5,17.484663
101.03621,11,17.5103
63.40262,7,17.527036
91.577057,10,17.550303
72.825839,8,17.568619
45.227406,5,17.580717
64.042116,7,17.597257
64.009542,7,17.613793
82.823451,9,17.634692
138.075167,15,17.668777
63.995009,7,17.685274
73.240518,8,17.703993
45.079008,5,17.716097
82.774266,9,17.736903
91.69612,10,17.759872
35.964427,4,17.769736
100.896971,11,17.794897
54.284297,6,17.809136
165.408556,18,17.849775
73.449653,8,17.868675
82.924278,9,17.887983
91.755049,10,17.90817
73.167901,8,17.924977
35.736189,4,17.933928
73.183627,8,18.097405
82.475821,9,18.117322
100.954499,11,18.141831
82.185142,9,18.161034
64.143732,7,18.17585
147.37063,16,18.208265
101.07037,11,18.230819
101.256504,11,18.252959
91.892806,10,18.273184
82.376494,9,18.292962
82.672246,9,18.310319
63.274617,7,18.324472
63.785955,7,18.338677
92.143957,10,18.358606
92.068906,10,18.378914
119.415969,13,18.40507
64.147416,7,18.419598
101.197861,11,18.44197
64.404103,7,18.45662
91.524679,10,18.477096
64.047973,7,18.491936
54.074356,6,18.506353
119.736864,13,18.536566
110.099086,12,18.564242
72.556013,8,18.583019
120.331481,13,18.612834
45.190351,5,18.624998
157.372107,17,18.66362
129.398048,14,18.695598
101.25745,11,18.721054
54.71705,6,18.735383
73.188969,8,18.754156
110.0653,12,18.781793
73.370549,8,18.800586
82.373527,9,18.821559
63.938101,7,18.838184
73.330656,8,18.856452
82.191508,9,18.875479
175.080967,19,18.913964
54.469046,6,18.926841
82.246269,9,18.94571
110.629614,12,18.971066
91.745615,10,18.994258
91.474399,10,19.017411
91.690365,10,19.040545
63.892406,7,19.057071
63.884756,7,19.07365
63.87919,7,19.090219
155.382172,17,19.126923
91.948076,10,19.148251
73.577085,8,19.165472
82.968101,9,19.184536
63.408056,7,19.199384
73.390472,8,19.216454
91.666047,10,19.237396
63.904186,7,19.253413
64.012633,7,19.268769
54.679849,6,19.281894
63.767459,7,19.297101
100.753781,11,19.320483
82.93921,9,19.33897
82.652319,9,19.357423
54.432671,6,19.370469
73.741036,8,19.388841
73.016164,8,19.406168
119.913455,13,19.436244
82.928519,9,19.457384
91.532462,10,19.480756
82.573352,9,19.501924
82.712732,9,19.523046
91.528181,10,19.546331
165.359381,18,19.586578
91.681889,10,19.607516
73.016021,8,19.626565
101.023919,11,19.650277
82.408661,9,19.670916
128.518657,14,19.700084
101.467768,11,19.723687
110.361522,12,19.751661
91.851905,10,19.774112
175.408759,19,19.814672
119.724288,13,19.842582
63.470629,7,19.857271
63.611778,7,19.87214
63.548327,7,19.88675
82.808618,9,19.905109
110.134939,12,19.932107
101.479411,11,19.957765
72.715824,8,19.974634
82.400363,9,19.99596
73.396754,8,20.013577
72.616622,8,20.0324
73.345305,8,20.051153
101.107388,11,20.076537
82.326721,9,20.097519
92.185966,10,20.120644
73.409917,8,20.13942
