EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
699.0,19.633373,1,2884,537.8881106376648,244315,-0.0,-0.81773,0.5625746250152588,0.01429886,0.041091084,0.041091084
684.575,19.256207,2,2886,540.1438839435577,245738,-0.0,-0.82879204,-0.04646944999694824,0.014326024,0.021664932,0.021664932
677.4,19.06803,1,2887,542.3629121780396,246451,-0.0,-0.8224307,0.682773619890213,0.011190672,0.030374337,0.030374337
677.4,19.084272,1,2888,544.6349401473999,247451,-0.0,-0.8266936,0.16092121601104736,0.0042632157,0.025783228,0.025783228
677.4,19.100103,1,2889,546.8579435348511,248451,-0.0,-0.83759683,-0.11625194549560547,0.0054189595,0.025426231,0.025426231
677.4,19.116047,1,2890,549.0629994869232,249451,-0.0,-0.82130104,0.005046725273132324,0.012215253,0.013075648,0.013075648
701.1,19.793867,1,2891,551.2847244739532,250451,-0.0,-0.80696446,-0.04210209846496582,0.013396854,0.049359243,0.049359243
701.1,19.81039,1,2892,553.4552412033081,251451,-0.0,-0.8048764,0.03439629077911377,0.012200905,0.015716005,0.015716005
703.3,19.889856,2,2894,555.6795024871826,252555,-0.0,-0.80622727,0.3078508973121643,0.005060415,0.015484652,0.015484652
719.35,20.355335,1,2895,557.9145967960358,253555,-0.0,-0.7997727,-0.1641402244567871,0.0042436635,0.010696948,0.010696948
725.725,20.550732,1,2896,560.2075569629669,254555,-0.0,-0.8262506,0.011243045330047607,0.0122574065,0.0305046,0.0305046
745.925,21.133282,1,2897,562.4687533378601,255555,-0.0,-0.83224577,-0.06388378143310547,0.005326655,0.01430474,0.01430474
752.7,21.348644,2,2899,564.7540979385376,257011,-0.0,-0.8355822,0.17290014028549194,0.005994132,0.01872893,0.01872893
755.925,21.446005,1,2900,566.957081079483,257414,-0.0,-0.8364306,0.3642681837081909,0.013042861,0.04816386,0.04816386
767.175,21.779108,1,2901,569.1639499664307,258414,-0.0,-0.82777494,-0.3395843505859375,0.0047149025,0.02019031,0.02019031
780.95,22.18314,1,2902,571.3750638961792,259414,-0.0,-0.84406847,0.012170195579528809,0.013425478,0.02338746,0.02338746
799.725,22.72815,1,2903,573.641699552536,260414,-0.0,-0.84995025,-0.0538252592086792,0.012203457,0.020677745,0.020677745
803.775,22.860346,1,2904,575.9482786655426,261414,-0.0,-0.8401498,-0.00028192996978759766,0.014072855,0.023843154,0.023843154
803.775,22.878662,1,2905,578.2191097736359,262414,-0.0,-0.83040005,-0.0009597539901733398,0.011476427,0.021717511,0.021717511
